,precision,recall,f1-score,support
corona,0.8170128585558852,0.8489208633093526,0.8326612903225807,973.0
web2,0.8489208633093526,0.8170128585558852,0.8326612903225807,1011.0
macro avg,0.8329668609326188,0.8329668609326188,0.8326612903225807,1984.0
weighted avg,0.8332724315426572,0.8326612903225806,0.8326612903225807,1984.0
