,precision,recall,f1-score,support
corona,0.7754532775453278,0.8011527377521613,0.7880935506732815,694.0
web1,0.7128927410617552,0.6514851485148515,0.6808070356958096,1010.0
web2,0.6765267175572519,0.7205284552845529,0.6978346456692914,984.0
macro avg,0.7216242453881115,0.7243887805171886,0.7222450773461274,2688.0
weighted avg,0.715732341207279,0.7154017857142857,0.7147400749846011,2688.0
