epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.672896562697136,0.652180783672221,False,0.7059382931107566,0.7384236416167761,7
2,0 days,0.686773617504112,0.7000767077466632,False,0.6943002265124094,0.6599745589953202,7
3,0 days,0.6879575477785246,0.7143947085976297,False,0.6726306414320355,0.6291551398631383,7
4,0 days,0.6928736175152249,0.7334404407899454,False,0.6799841920534769,0.5994660295325623,7
5,0 days,0.6999521337319788,0.7477508355963021,False,0.6700116161789212,0.5677676355168664,7
6,0 days,0.696128629873512,0.7637100842357227,False,0.6876061540983972,0.5360560297260623,7
7,0 days,0.7016084226557769,0.7715704159429658,False,0.6892774364068395,0.5137336105108261,7
8,0 days,0.7147400749846011,0.7914775169817645,False,0.6891201028511638,0.4834635327377263,7
9,0 days,0.6933048962413251,0.7981360588899993,False,0.7238515640298525,0.45926035508601626,7
10,0 days,0.6952540331027721,0.8176929789334416,False,0.7870305262151218,0.42412788716293653,7
