,precision,recall,f1-score,support
corona,0.9531914893617022,0.9256198347107438,0.9392033542976939,242.0
web1,0.8046462513199577,0.8533034714445689,0.8282608695652173,893.0
web2,0.8197831978319783,0.7707006369426752,0.794484569927774,785.0
macro avg,0.8592069795045459,0.8498746476993292,0.8539829312635617,1920.0
weighted avg,0.829557944350186,0.8286458333333333,0.8284346644036894,1920.0
