,precision,recall,f1-score,support
corona,0.9439050701186623,0.9133611691022965,0.9283819628647215,958.0
web1,0.9414634146341463,0.9405458089668616,0.9410043881033642,1026.0
web2,0.8779296875,0.90625,0.8918650793650794,992.0
macro avg,0.9210993907509363,0.9200523260230526,0.9204171434443884,2976.0
weighted avg,0.9210714954933847,0.9203629032258065,0.9205613512596147,2976.0
