,precision,recall,f1-score,support
corona,0.572289156626506,0.6333333333333333,0.6012658227848101,150.0
web2,0.9442190669371197,0.9291417165668663,0.9366197183098591,1002.0
macro avg,0.7582541117818129,0.7812375249500998,0.7689427705473346,1152.0
weighted avg,0.8957906931987585,0.890625,0.8929538464967016,1152.0
