epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.5837085820203272,0.5899252019150837,False,0.7830144356597554,0.7981533428256431,15
2,0 days,0.6282176495231911,0.6156849802614165,False,0.7466731676549623,0.7564688345019737,15
3,0 days,0.6121384217397488,0.6391199060926979,False,0.7667730730591398,0.7280139723297362,15
4,0 days,0.592403251142667,0.6479414414787267,False,0.7739571238105948,0.7119205577319927,15
5,0 days,0.6354446619870611,0.652464834928194,False,0.7417913991393466,0.6974287321058552,15
6,0 days,0.6212851943210183,0.6754758723000979,False,0.7865170014627052,0.6701080275608806,15
7,0 days,0.6256239961142225,0.685482642747706,False,0.7460039659883037,0.6515028674281045,15
8,0 days,0.626306597741911,0.7008064409371687,False,0.7540476114460917,0.6209305659885264,15
9,0 days,0.6293827256664405,0.7096875197634847,False,0.7591205356699048,0.6098459120770072,15
10,0 days,0.6415095273666085,0.7286594674553033,False,0.7768731415271759,0.5748787834849697,15
11,0 days,0.8886864348600092,0.8350024400409538,False,0.2811301222278012,0.3305620566631357,15
12,0 days,0.8833002946113,0.864297174329502,False,0.2680518602331479,0.29311304601530236,15
13,0 days,0.8839431276393417,0.8776858721593747,False,0.27743102196190095,0.2797877657641139,15
14,0 days,0.8737984212737565,0.8780988687278342,False,0.31162824171284836,0.2733498195496698,15
15,0 days,0.8867352933710618,0.8846630791967878,False,0.2448101948118872,0.2545401709050768,15
16,0 days,0.8929538464967016,0.8898980788669699,False,0.27063630314336884,0.24641834574544597,15
17,0 days,0.8774764497927321,0.8992210517668311,False,0.26622920560960966,0.2276207061174015,15
18,0 days,0.8840630723443222,0.9028037536023739,False,0.25384554225537515,0.2174476890100373,15
19,0 days,0.8838371563344052,0.9153469581739464,False,0.2687781629049116,0.20382803143002093,15
20,0 days,0.8799560240359455,0.9178781303004092,False,0.26108068600296974,0.19286324846972194,15
