epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.604549806088002,0.595388676475748,True,0.8076829903505065,0.8186674423663541,9
2,0 days,0.6161864957400024,0.6451519547621232,True,0.7748252349821004,0.7473756776484146,9
3,0 days,0.6441855661044539,0.6623774806328757,True,0.7552285174077208,0.7154167401723078,9
4,0 days,0.6594417182305444,0.6801592413805128,True,0.7417774928564375,0.682319476736166,9
5,0 days,0.6391782908586623,0.701908629914114,True,0.7637788101353429,0.6476738676639859,9
6,0 days,0.8498538655446104,0.8394503203058516,True,0.3276656802813962,0.3529739991596369,9
7,0 days,0.8777026885819583,0.8683026087671096,True,0.2873630467450844,0.3029906698894278,9
8,0 days,0.8725458246224296,0.8757337745006495,True,0.28780902922153473,0.28252078923527324,9
9,0 days,0.8837930984216975,0.8805414460507163,True,0.28793290088761525,0.2642579374260434,9
10,0 days,0.886234813824954,0.892209853979482,True,0.28060868874473394,0.24437701970199557,9
