epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.5926258930840798,0.5905026404301489,True,0.7659635173551964,0.7989247910092386,9
2,0 days,0.6297715736754032,0.6207471770409423,True,0.7495179393074729,0.7542703089196138,9
3,0 days,0.6311892093484284,0.6297931453942925,True,0.7337504182801102,0.7321653931998136,9
4,0 days,0.5459602631354792,0.64806139041811,True,0.8010064878247001,0.7143570369995489,9
5,0 days,0.6021817334733677,0.6594349502527204,True,0.75501133907925,0.6936604428603854,9
6,0 days,0.7843946765658047,0.7605836130146998,True,0.43801034578392584,0.47453700090127604,9
7,0 days,0.7900985630320433,0.7949727139482123,True,0.43455647340705317,0.42580990240939204,9
8,0 days,0.7979920542222619,0.8090695511311485,True,0.41485173807990167,0.4011938470986582,9
9,0 days,0.8028317334616185,0.8109482833037585,True,0.4181358446517298,0.3937514367843828,9
10,0 days,0.8068439532882461,0.8230732161339642,True,0.41610775190976357,0.3746137092671087,9
