epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.8465987699454446,0.8301069104741738,True,0.400150865316391,0.42413859623160594,9
2,0 days,0.8724407892366072,0.8678485486921166,True,0.34487579778958394,0.3402019320404466,9
3,0 days,0.864064747774458,0.8847982863282885,True,0.34175806452510177,0.2946383461635062,9
4,0 days,0.8798211077544899,0.8909185565617214,True,0.31181481176166126,0.27359149132900057,9
5,0 days,0.8782669013920833,0.9028171459884884,True,0.3450043643674543,0.2431811302910275,9
6,0 days,0.874568002089703,0.9154448051071007,True,0.33913036908513755,0.2204229258259828,9
7,0 days,0.8647448035661123,0.9233889876443324,True,0.3914729894329143,0.19997239841974992,9
8,0 days,0.872134027468437,0.9271735915470033,True,0.38043811460656507,0.19184239607623077,9
9,0 days,0.8764634062148124,0.9374897193024879,True,0.40633317772098765,0.16462606625422277,9
10,0 days,0.8829559547697462,0.9449994220118144,True,0.3552762201075913,0.1467442043464292,9
