,precision,recall,f1-score,support
corona,0.6699819168173599,0.7694704049844237,0.7162880618656355,963.0
web1,0.5618101545253863,0.49658536585365853,0.5271879854997411,1025.0
web2,0.6587136929460581,0.6427125506072875,0.6506147540983606,988.0
macro avg,0.6301685880962681,0.6362561071484566,0.6313636004879125,2976.0
weighted avg,0.6289842482911101,0.6334005376344086,0.6293549952160691,2976.0
