,precision,recall,f1-score,support
corona,0.811534500514933,0.816580310880829,0.8140495867768593,965.0
web1,0.9780876494023905,0.9618021547502449,0.9698765432098765,1021.0
web2,0.7952047952047953,0.804040404040404,0.7995981918633852,990.0
macro avg,0.861608981707373,0.8608076232238259,0.8611747739500403,2976.0
weighted avg,0.8632429537263099,0.8622311827956989,0.8627029609548739,2976.0
