,precision,recall,f1-score,support
corona,0.562962962962963,0.4691358024691358,0.5117845117845118,162.0
web1,0.641491395793499,0.675730110775428,0.6581657675331045,993.0
web2,0.6552094522019334,0.6374085684430512,0.646186440677966,957.0
macro avg,0.6198879369861318,0.5940914938958716,0.6053789066651941,2112.0
weighted avg,0.6416839023580467,0.6425189393939394,0.6415095273666085,2112.0
