,precision,recall,f1-score,support
corona,0.8619289340101522,0.8645621181262729,0.8632435180477885,982.0
web2,0.8668668668668669,0.8642714570858283,0.865567216391804,1002.0
macro avg,0.8643979004385096,0.8644167876060507,0.8644053672197962,1984.0
weighted avg,0.864422789212989,0.8644153225806451,0.8644170794090302,1984.0
