epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.8332515477115022,0.811078857925702,False,0.36188268637464893,0.41436904049929113,4
2,0 days,0.8065499961102865,0.8385643951087246,False,0.39205153791173813,0.35235160535141347,4
3,0 days,0.8437862100237822,0.8536879770078954,False,0.3450054264357013,0.32856833586289036,4
4,0 days,0.8454889783722177,0.8649091614251652,False,0.3435063987008987,0.3049240538309659,4
5,0 days,0.8644170794090302,0.8761187347430379,False,0.3298799292214455,0.28902130489868505,4
6,0 days,0.8554929042176258,0.8776219853897429,False,0.34473356965088076,0.2830605817838542,4
7,0 days,0.861141445073405,0.8904752784368022,False,0.324805963183603,0.26316943226922906,4
8,0 days,0.8576593214465725,0.8951401902630242,False,0.33090072125196457,0.251676632361787,4
9,0 days,0.8632525453956384,0.9015701599893567,False,0.3333168604200886,0.23623547498737613,4
10,0 days,0.852018412423026,0.9080042788231745,False,0.34880023089147383,0.22321843032935454,4
