epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.6250453294120648,0.5867481717320336,False,0.6196638586673331,0.7166496190585588,8
2,0 days,0.6705205088258869,0.6468864000886657,False,0.6253678500652313,0.6498089553494203,8
3,0 days,0.6671910371935464,0.6726994104312662,False,0.6114695477992931,0.6119735625229383,8
4,0 days,0.6820013032436867,0.6954084342746886,False,0.6093641215182365,0.5877468987515099,8
5,0 days,0.6816412400892974,0.7199426193793165,False,0.5991550113292451,0.5545402892326053,8
6,0 days,0.685324549295329,0.7310861909477611,False,0.5867169683283948,0.531963234277148,8
7,0 days,0.6672510884120505,0.7559312399592271,False,0.6442355386754299,0.5043505224742387,8
8,0 days,0.700546928513102,0.770830983395576,False,0.6215543144560874,0.47501669510414724,8
9,0 days,0.7146666188127815,0.7927776274138771,False,0.6156990185697028,0.44770627845274774,8
10,0 days,0.7028829051144919,0.8138644750438845,False,0.6481555154983033,0.4124129140847608,8
