,precision,recall,f1-score,support
corona,0.6,0.07692307692307693,0.13636363636363635,39.0
web1,0.7609427609427609,0.8906403940886699,0.8206990467544257,1015.0
web2,0.6430868167202572,0.4444444444444444,0.5256241787122208,450.0
macro avg,0.668009859221006,0.4706693051520638,0.49422895394342764,1504.0
weighted avg,0.7215066289102514,0.7360372340425532,0.7146666188127815,1504.0
