,precision,recall,f1-score,support
corona,0.7092013888888888,0.8483904465212876,0.7725768321513001,963.0
web1,0.608829568788501,0.5830875122910522,0.5956805625313913,1017.0
web2,0.71760391198044,0.6089211618257261,0.658810325476992,964.0
macro avg,0.67854495655261,0.6801330402126887,0.6756892400532278,2944.0
weighted avg,0.6772794769385359,0.678328804347826,0.6742159562554169,2944.0
