epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.6388752642850626,0.6391222263526684,False,0.7405735664470221,0.7540696428704198,35
2,0 days,0.6458380734881157,0.6684505966401072,False,0.7414229858306146,0.697472806111098,35
3,0 days,0.6402505162741682,0.6891039883326157,False,0.7472103725197494,0.6689885092484728,35
4,0 days,0.6530766677033529,0.6959778946984951,False,0.7279044434588443,0.6467352126782445,35
5,0 days,0.6602826725902017,0.7142888153252301,False,0.7250957607582051,0.6205105032102671,35
6,0 days,0.6321744313827983,0.7254997934717029,False,0.769571647208224,0.5913670269957176,35
7,0 days,0.6539859288194343,0.7443621130147489,False,0.7870056840681261,0.564184456584281,35
8,0 days,0.6494457848538865,0.7564558473575084,False,0.7544738352298737,0.5392520429301837,35
9,0 days,0.6378030044376345,0.7719801699061188,False,0.80298341698544,0.5083896236908659,35
10,0 days,0.6719515861929122,0.7820017341617367,False,0.7532952719478196,0.48788793281160153,35
11,0 days,0.6653459522208566,0.8045207395032136,False,0.7780838961242348,0.45082558331956174,35
12,0 days,0.6791838194652041,0.8149321951742959,False,0.7913851106679568,0.4266237617337991,35
13,0 days,0.6768633330840252,0.8307879347639607,False,0.8230851151609934,0.39557307341383224,35
14,0 days,0.6771257222357796,0.8402548932404433,False,0.8519769153928244,0.37490681796546915,35
15,0 days,0.6759024725420464,0.8544492686475983,False,0.8917522266987832,0.3439529130669765,35
16,0 days,0.6694269714357521,0.8603880197684047,False,0.9076137238292283,0.3266456492105374,35
17,0 days,0.6770812748226958,0.8754118125896406,False,0.9114034791146556,0.3009687315562775,35
18,0 days,0.6748650360672798,0.8822551735411249,False,1.0232256080514641,0.2883598927118823,35
19,0 days,0.676219559606293,0.8880002401334267,False,1.0069331978597948,0.2689820967674575,35
20,0 days,0.6840507587146791,0.8966955694433237,False,1.0077577435201215,0.25299386907838306,35
21,0 days,0.8357813374908869,0.8406142774469084,False,0.35934528924765125,0.359435343658589,35
22,0 days,0.8487017862049834,0.8644561917250194,False,0.31710639644053673,0.31218732160377693,35
23,0 days,0.8532585203950086,0.8698550059898694,False,0.30969996173535624,0.2927299118843902,35
24,0 days,0.8542304118144947,0.8756284523026676,False,0.32780181400237546,0.2762540067624615,35
25,0 days,0.8615420193262582,0.8845366249736051,False,0.3042972246485372,0.26151224755379093,35
26,0 days,0.8592597308819346,0.8857925898650917,False,0.31040925268203984,0.25215145204979256,35
27,0 days,0.8644187326519809,0.899724108804634,False,0.303100613096068,0.23452093215831313,35
28,0 days,0.8492955417219273,0.9073804517373255,False,0.31712975064592974,0.21227300303228888,35
29,0 days,0.8557720435435915,0.9105170048490273,False,0.3184180623821674,0.19966661075810832,35
30,0 days,0.8651923723118279,0.9221891962316558,False,0.3391225589138846,0.18655842795489302,35
31,0 days,0.863298097651038,0.9268331072259656,False,0.3680575333776013,0.1703804760991809,35
32,0 days,0.8678564753641198,0.9273345193311209,False,0.33751695242620283,0.16382346342665605,35
33,0 days,0.8648306470714525,0.935241371857524,False,0.36539947920508925,0.14927505076410302,35
34,0 days,0.8744144690259623,0.9422695345966473,False,0.34713304968130204,0.13740994010015903,35
35,0 days,0.8668140043316827,0.9445281893375209,False,0.3836937873594223,0.12916457357565803,35
36,0 days,0.8753263498403014,0.9508035228182085,False,0.4387801090675977,0.11764846641540408,35
37,0 days,0.8684379887856999,0.9520585349869312,False,0.39317054788191474,0.11855511042667201,35
38,0 days,0.8683589452837798,0.9583335827259443,False,0.42944368696020496,0.10178991251000499,35
39,0 days,0.8723424647146442,0.960216257612678,False,0.46065738821221935,0.09512681724974908,35
40,0 days,0.852385051315011,0.9641067490869462,False,0.4551754715221544,0.09007481394904146,35
