,precision,recall,f1-score,support
corona,0.811377245508982,0.8416149068322981,0.8262195121951219,966.0
web1,0.6890756302521008,0.6393762183235867,0.6632962588473205,1026.0
web2,0.6722113502935421,0.698170731707317,0.6849451645064805,984.0
macro avg,0.724221408684875,0.7263872856210672,0.7248203118496409,2976.0
weighted avg,0.7231982474762021,0.7244623655913979,0.723338727228567,2976.0
