epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days 00:00:00,0.7813404742516714,0.7330906647113868,False,0.4765715961654981,0.545679657056989,17
2,0 days 00:00:00,0.802810049788943,0.7852143013078949,False,0.44725790520509084,0.45074304202456533,17
3,0 days 00:00:00,0.7987322985563814,0.8103730680646906,False,0.442095501969258,0.4118498752023948,17
4,0 days 00:00:00,0.8093965777515313,0.8372874112938943,False,0.43425518746177355,0.36899218318884264,17
5,0 days 00:00:00,0.7999341926026398,0.8518369248381625,False,0.4573991417884827,0.3356013339120174,17
6,0 days 00:00:00,0.8236141095493333,0.8665460965769556,False,0.4096735130995512,0.31327819649452043,17
7,0 days 00:00:00,0.827407927282493,0.878090507579508,False,0.4057657132546107,0.28204753237619323,17
8,0 days 00:00:00,0.8181388285512481,0.8910498480457023,False,0.4180992141366005,0.2579155619191044,17
9,0 days 00:00:00,0.8229039383980881,0.9035412035290666,False,0.4376871439317862,0.22970100490705958,17
10,0 days 00:00:00.001001,0.8167233663338997,0.9129342431333451,False,0.4729946126540502,0.2125157185450748,17
11,0 days 00:00:00,0.8280044038806316,0.9185611715805574,False,0.46871376360456146,0.1965779956322884,17
12,0 days 00:00:00,0.8241440511775304,0.9324657890269823,False,0.46906787355740864,0.17098208614950808,17
13,0 days 00:00:00,0.8177949840114255,0.9372504086163598,False,0.5113230307896932,0.15848419632869984,17
14,0 days 00:00:00,0.8152827187480653,0.9428994384954364,False,0.5070513519148032,0.14047688085570503,17
15,0 days 00:00:00,0.8303515013525299,0.9459855060833224,False,0.4836591119567553,0.13680312591662377,17
16,0 days 00:00:00,0.8325044297041421,0.951238630488706,False,0.5209906003127496,0.12594893366221047,17
17,0 days 00:00:00,0.8267303068197727,0.9575572160443655,False,0.5327059475084146,0.11673704264187273,17
18,0 days 00:00:00,0.8409028083837569,0.9611474392958483,False,0.5499201985696952,0.10020047371034269,17
19,0 days 00:00:00,0.8192946403326982,0.9655291826852982,False,0.5853535381456216,0.09256545391600625,17
20,0 days 00:00:00,0.8362156754117682,0.9679763035959322,False,0.5530038566639026,0.09141807267327368,17
