epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.8933835433119978,0.8724397563300331,False,0.27193822647615146,0.33736538259501764,8
2,0 days,0.9001210737033518,0.8992713381525519,False,0.274310714134606,0.26579552035240883,8
3,0 days,0.9041377845243127,0.9130445461937827,False,0.25256090082468524,0.2319098280065439,8
4,0 days,0.9078817243675019,0.9219330685740281,False,0.2411517270149723,0.20552531558083978,8
5,0 days,0.9052833138147472,0.9303573435928992,False,0.25534911025115237,0.18071300560299725,8
6,0 days,0.9039193463036075,0.9391836259825194,False,0.27198643848219867,0.1648759993769348,8
7,0 days,0.9166299791298862,0.9468618443366213,False,0.24279067623278788,0.14099738876868217,8
8,0 days,0.9096451520129193,0.9523404612180771,False,0.26766809797094715,0.12592219970223897,8
9,0 days,0.9171664921435442,0.9590413715716436,False,0.2704500237439749,0.11257770348011571,8
10,0 days,0.9086781679843793,0.9632337460438136,False,0.3037018181495769,0.10072955686255373,8
