,precision,recall,f1-score,support
corona,0.8736097067745198,0.9009384775808134,0.8870636550308009,959.0
web1,0.8550863723608445,0.8617021276595744,0.8583815028901733,1034.0
web2,0.9333333333333333,0.8972533062054934,0.9149377593360996,983.0
macro avg,0.887343137489566,0.8866313038152938,0.8867943057523578,2976.0
weighted avg,0.8869011036574409,0.8860887096774194,0.8863052206284823,2976.0
