,precision,recall,f1-score,support
corona,0.8166666666666667,0.7153284671532847,0.7626459143968872,137.0
web2,0.9622093023255814,0.9783251231527094,0.9702002931118711,1015.0
macro avg,0.889437984496124,0.8468267951529971,0.8664231037543791,1152.0
weighted avg,0.9449008465223945,0.9470486111111112,0.9455171768931621,1152.0
