epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.560077403570331,0.5489877345225245,False,0.7689372310132692,0.8113942552595103,34
2,0 days,0.5803644343467184,0.5945069283940398,False,0.7392352819442749,0.7563173822249366,34
3,0 days,0.5642752355716365,0.6220025571787265,False,0.7476446330547333,0.723460690805528,34
4,0 days,0.6081870248615445,0.6417407619620757,False,0.7158799117261713,0.6976511391361108,34
5,0 days,0.6386262112035307,0.6566476620851174,False,0.7056173637057795,0.6755884498469392,34
6,0 days,0.6426512988773373,0.669527512117579,False,0.702588930274501,0.6485820817813445,34
7,0 days,0.6336286461723211,0.6974023954405898,False,0.710716802965511,0.6168462868486897,34
8,0 days,0.6629104799861995,0.7144724762570946,False,0.7030530734495684,0.5961279419254274,34
9,0 days,0.6573585656931369,0.7272571446409257,False,0.7054659940979697,0.5697587275326476,34
10,0 days,0.6676713128938628,0.7448609099397888,False,0.6986260251565413,0.5456182321582395,34
11,0 days,0.6626892419622613,0.7541223473535287,False,0.7145377117576022,0.5215155079346917,34
12,0 days,0.654943646190176,0.7747168769227614,False,0.740468317360589,0.49174391855014843,34
13,0 days,0.6510371795750093,0.789466897658209,False,0.7602273004524636,0.47247560523199233,34
14,0 days,0.6694142061452782,0.7939603709748113,False,0.7815264504064213,0.4488420572396968,34
15,0 days,0.6696567765128174,0.8114582265801213,False,0.7950676101626772,0.42159412008769503,34
16,0 days,0.677326060627059,0.8214525352013152,False,0.7827513163739984,0.40290959720754443,34
17,0 days,0.6661473208466363,0.8310895435207157,False,0.8124862530014731,0.37897951376348843,34
18,0 days,0.6630241441991238,0.8376382304306018,False,0.837149336030989,0.3691735532176629,34
19,0 days,0.6771765649673568,0.8546863237191954,False,0.8474673827489217,0.3443820381655675,34
20,0 days,0.6812238167411485,0.8653006639811475,False,0.8211923413204424,0.3284928227743406,34
21,0 days,0.924780961097457,0.8921695142632292,False,0.18896193978273207,0.2567115416491611,34
22,0 days,0.9304480286738352,0.9175612355948233,False,0.20660358356932798,0.20776546710274285,34
23,0 days,0.9082909759993092,0.9221696388907614,False,0.23280245903879404,0.19441513952592182,34
24,0 days,0.9189984026991647,0.9264458681122011,False,0.18001161236315966,0.18429507244016147,34
25,0 days,0.9309592012230241,0.9326622781966454,False,0.17480866642047962,0.16502079359876612,34
26,0 days,0.938852407141897,0.9365355618081753,False,0.18946472514006826,0.16155006067775604,34
27,0 days,0.9027393248172844,0.9392988324098117,False,0.2973978774001201,0.15085489823508802,34
28,0 days,0.9296226343101343,0.9422828311263045,False,0.18546030344441533,0.1455015799858504,34
29,0 days,0.9346189751474834,0.9487063934385493,False,0.18338257286490667,0.12721051068769562,34
30,0 days,0.9371402412350895,0.9535646756496785,False,0.18435553109480274,0.12225676968228072,34
31,0 days,0.9295105582200907,0.951503266630117,False,0.207030541367001,0.11896597278407878,34
32,0 days,0.9372933201058201,0.9595328963059649,False,0.18190002384492093,0.11012169706454086,34
33,0 days,0.9321954175179871,0.9616814566284148,False,0.20804459006629056,0.09778726166243562,34
34,0 days,0.9397938821225842,0.9662196578195756,False,0.18325385891108048,0.0894091237633903,34
35,0 days,0.9455171768931621,0.966570653470145,False,0.17881237192907268,0.08629258292947067,34
36,0 days,0.9344544285375841,0.9696077082810278,False,0.20221369630760616,0.08009903070827325,34
37,0 days,0.9278479408195204,0.9717539820336485,False,0.2450793391197092,0.07699150414231958,34
38,0 days,0.938014467304537,0.9774177039349043,False,0.18344334515535998,0.06403272675621945,34
39,0 days,0.9371209659952352,0.9796228000640441,False,0.2256618957940696,0.06008450473341832,34
40,0 days,0.940634381686947,0.978550086866583,False,0.22361995147851607,0.057742456013026335,34
