,precision,recall,f1-score,support
corona,0.7271805273833671,0.75,0.7384140061791967,956.0
web1,0.5826848249027238,0.5826848249027238,0.5826848249027238,1028.0
web2,0.5748440748440748,0.5574596774193549,0.5660184237461617,992.0
macro avg,0.6282364757100553,0.6300481674406929,0.629039084942694,2976.0
weighted avg,0.6264885438252087,0.6280241935483871,0.6271552642014464,2976.0
