epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.5976498943344789,0.5792650787132637,False,0.8163245826639155,0.8550782815657835,13
2,0 days,0.5865393384052283,0.6132340354251558,False,0.8261106949980541,0.8006878981297029,13
3,0 days,0.5998515222033485,0.6360444933697927,False,0.8533108336951143,0.7701595607288381,13
4,0 days,0.5957681932110874,0.6486048019040331,False,0.8069543095045192,0.7507403732780467,13
5,0 days,0.6091538620386311,0.6621127816517619,False,0.8045238224408959,0.7241342604797791,13
6,0 days,0.6129370143899027,0.6800769272068833,False,0.8042216743192365,0.6942863595836303,13
7,0 days,0.6087050442777732,0.6947450453063553,False,0.831499550291287,0.6674444970281367,13
8,0 days,0.6230824276097796,0.7085682356092554,False,0.831910357680372,0.6429874164694771,13
9,0 days,0.6212287173023774,0.7275465734422053,False,0.8318655006988074,0.6103333183788361,13
10,0 days,0.6178367619974601,0.7448622138124716,False,0.8897961615234293,0.5809206049391292,13
11,0 days,0.6171450354256216,0.75888125629498,False,0.8869742523598415,0.5502085335114423,13
12,0 days,0.6052219727841686,0.7753997568681648,False,0.9311720626328581,0.5177344526836579,13
13,0 days,0.615426321256623,0.7878732004573584,False,0.936407075133375,0.48994650297305165,13
14,0 days,0.6271552642014464,0.80248892716549,False,0.9745491993042731,0.4640264509116265,13
15,0 days,0.625012478614586,0.8094163966037382,False,0.9958260193947823,0.4448148344050754,13
16,0 days,0.6249188654571393,0.8243708528238871,False,1.0091267301831195,0.4222729699337546,13
17,0 days,0.6202706938542755,0.8362804992002606,False,1.1173834569992558,0.40001724528915744,13
18,0 days,0.6176781161895073,0.8392379617960765,False,1.0748970466916279,0.38215613353220534,13
19,0 days,0.606290228261896,0.847021148044369,False,1.1489832452548447,0.36496697368229775,13
20,0 days,0.6128519474428223,0.8593651882500422,False,1.162692674706059,0.3385706503880534,13
