epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.8010879088693811,0.8026333053664677,False,0.45174857237005744,0.465757184009501,6
2,0 days,0.8203777281415625,0.836150824159111,False,0.41651127703728213,0.39050056871006833,6
3,0 days,0.8268295795736879,0.8471956983257362,False,0.4057173587942636,0.3600074858031171,6
4,0 days,0.8311546483528217,0.8601284212100453,False,0.40442147931104067,0.3343870239979762,6
5,0 days,0.834928581845166,0.8655214527594264,False,0.39048470789065926,0.3159319216554815,6
6,0 days,0.8409491723796154,0.87313601847237,False,0.40191837456277624,0.29611960864242387,6
7,0 days,0.8517097368081369,0.8823217390379053,False,0.3870333403308866,0.2846152588904382,6
8,0 days,0.8363546611062873,0.8886964603703227,False,0.42772870582918965,0.2624553654761238,6
9,0 days,0.8350850511894372,0.8938392512590975,False,0.417717319302341,0.24897478669284182,6
10,0 days,0.8417959106650723,0.8961291807680034,False,0.42242761605208917,0.24191362522343263,6
