,precision,recall,f1-score,support
corona,0.7837078651685393,0.8755230125523012,0.8270750988142294,956.0
web1,0.95496417604913,0.9067055393586005,0.9302093718843469,1029.0
web2,0.8195488721804511,0.7699293642785066,0.7939646201873048,991.0
macro avg,0.8527403044660401,0.8507193053964693,0.8504163636286272,2976.0
weighted avg,0.8548574558422397,0.8511424731182796,0.8517097368081369,2976.0
