,precision,recall,f1-score,support
corona,0.8420427553444181,0.7377731529656608,0.7864669994453688,961.0
web1,0.5979557069846678,0.6842105263157895,0.6381818181818182,1026.0
web2,0.6416666666666667,0.6228513650151668,0.6321190354027707,989.0
macro avg,0.6938883763319175,0.6816116814322056,0.6855892843433192,2976.0
weighted avg,0.6913017394440821,0.6811155913978495,0.6840507587146791,2976.0
