,precision,recall,f1-score,support
corona,0.9451923076923077,0.9590243902439024,0.9520581113801452,1025.0
web2,0.8618421052631579,0.8213166144200627,0.841091492776886,319.0
macro avg,0.9035172064777328,0.8901705023319826,0.8965748020785156,1344.0
weighted avg,0.9254090379193175,0.9263392857142857,0.9257200523515442,1344.0
