epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.894714128721778,0.869605988427315,False,0.27024589611157296,0.3391960303194542,37
2,0 days,0.8974154198509366,0.9030453247478528,False,0.2597683332459901,0.2615214768837002,37
3,0 days,0.9065143469908054,0.9128962931137121,False,0.24716894552912763,0.23255457311251107,37
4,0 days,0.904310925506445,0.9233129607491917,False,0.2426021266928924,0.2030477361693819,37
5,0 days,0.9172305889544982,0.9327189876564829,False,0.235935548019986,0.1832525790594319,37
6,0 days,0.9046238896326174,0.940367171637234,False,0.263318509944985,0.1614074054856431,37
7,0 days,0.9077507483871394,0.9477449987335609,False,0.2609877710340805,0.14369764404600477,37
8,0 days,0.9137938018447206,0.9510008164514638,False,0.2552576317421852,0.1326036165919115,37
9,0 days,0.9201666999601862,0.9601171757225232,False,0.2600301437740845,0.10887445323044723,37
10,0 days,0.9172114922375637,0.9647136512088795,False,0.25918611234194167,0.09889556527421635,37
11,0 days,0.9193235247439308,0.9658960782404908,False,0.26797156282249956,0.09164244553477648,37
12,0 days,0.914672405636203,0.9703344494379553,False,0.28721730315917604,0.08308326158134695,37
13,0 days,0.9178921820596414,0.9755100294750007,False,0.2917021155277247,0.06891001178758507,37
14,0 days,0.9150689110990549,0.9771742225139753,False,0.33492017254704026,0.06517873540518178,37
15,0 days,0.911137629440605,0.9767710890878152,False,0.33675458430442756,0.0615581338689787,37
16,0 days,0.9145151566224747,0.9797736976950788,False,0.35200544273460743,0.05528139200262018,37
17,0 days,0.9186287106375899,0.9789375525906951,False,0.33685702193648587,0.0566833953259209,37
18,0 days,0.9205613512596147,0.9820325539446751,False,0.35105700647678745,0.04724689593079828,37
19,0 days,0.9108997585932253,0.9813632055636119,False,0.3578052058295217,0.054080810889671434,37
20,0 days,0.9203724837860846,0.9849571783984932,False,0.3586777749281096,0.04181207221186282,37
21,0 days,0.9203012987359236,0.9049756300592489,False,0.19123591837142745,0.233859598112992,37
22,0 days,0.905805061861744,0.9288299994911883,False,0.21096815463275678,0.18345654868038305,37
23,0 days,0.9253929845717592,0.933352301753952,False,0.1669801662886335,0.16884373245858045,37
24,0 days,0.9238571590384944,0.941385278319466,False,0.1734910910768855,0.1496069350403296,37
25,0 days,0.9304277143981117,0.9435179182125448,False,0.16526674070665914,0.14184996338718267,37
26,0 days,0.9309453165778961,0.9506721046871076,False,0.15951767987421445,0.12588750737827706,37
27,0 days,0.9334677419354839,0.9589586964649982,False,0.16971854907610723,0.10901388269942627,37
28,0 days,0.932912584141698,0.9558188392459306,False,0.1775063291011799,0.11040839773928185,37
29,0 days,0.9334726100109662,0.9656110912983394,False,0.17386880979662941,0.0892313018377616,37
30,0 days,0.9334723394688851,0.9679955587612108,False,0.1812846980793702,0.08538035711135161,37
31,0 days,0.9390179073137218,0.9710083114191509,False,0.1737007977020356,0.07738618840964653,37
32,0 days,0.9359243532470144,0.9738949704798512,False,0.1929329506857621,0.06752904489950602,37
33,0 days,0.9354904277248013,0.975777728249217,False,0.1876591020113518,0.06309448923433132,37
34,0 days,0.9313554389985221,0.9790405423458093,False,0.2277239669234522,0.05400380367145735,37
35,0 days,0.9400181956110364,0.9801703791354286,False,0.2011178857496669,0.053748721981292075,37
36,0 days,0.9369886160929458,0.9830566639226139,False,0.20412779630972974,0.04727508805656663,37
37,0 days,0.933440490551952,0.9839355587624529,False,0.23546919035875508,0.04274643848329431,37
38,0 days,0.9410318974635943,0.9843120980163536,False,0.2355040349366684,0.03945091020514119,37
39,0 days,0.9294003403223381,0.985065113545287,False,0.2724272785783415,0.03803741106465197,37
40,0 days,0.9344021378768235,0.9869477516914571,False,0.27630414353728655,0.03497621812588857,37
