"No.","Date","Genre","Bibl","URL","Hit"
"1","2011-02-02","internetbasiert","Leser-Tipps: Adventure-Spiel „Cause Of Death“ und neue Option bei „Super 8“. iPhone-Ticker.de, 2011-02-02","http://www.iphone-ticker.de/leser-tipp-adventure-spiel-cause-of-death-neues-bei-super-8-18140/","Ich habe mir die kostenpflichtige variante zugelegt und bei den neuen episoden ist wieder werbung drin."
"2","2012-08-13","internetbasiert","Refelcting Cascara. Yerba Buena Dance Company, 2012-08-13","https://insidesalsamusic.wordpress.com/2012/08/13/refelcting-cascara/","Die Salsabeatmachine scheint die cáscara auf 5 anzufangen, nicht sicher welche variante üblicher ist…"
"3","2012-02-21","internetbasiert","Prozessblog. prozessblog.de, 2012-02-21","http://prozessblog.de/20120221-variantenmanagement-mit-sysml","Für System Variant X fügen wir zwei weitere Blöcke mit einer Kompositionsbeziehung zu: Part D und Part E. System Variant X und alle Parts dessen erhalten den Stereotyp «Variant element», um zu kennzeichnen, dass diese Blöcke nur Teil einer bestimmten Variante sind und nicht Teil des Kernsystems."
"4","2012-01-01","internetbasiert","Variantenlisting auf Detailseite - Doku - Dev Docs Shopware 4 - Developer`s Guide - Beispiele - Frontend - Shopware Community | Knowledgebase. shopware.de, 2012-01-01","http://community.shopware.com/Variantenlisting-auf-Detailseite_detail_1029.html","Der Wrapper hat ja ein Attribut ""variant"", auf das wir hier zugreifen können."
"5","2012-06-30","internetbasiert","Before Watchmen: Nite Owl #1. The Comic-Area, 2012-06-30","https://atomicscomicblog.wordpress.com/2012/06/30/before-watchmen-nite-owl-1/","Andy Kubert, Joe Kubert & Brad Anderson Variant Cover:"
"6","2011-02-03","internetbasiert","p wie paprika. Thx4Cooking, 2011-02-03","https://thx4cooking.wordpress.com/2011/02/03/p-wie-paprika/","allerdings wollte ich nicht die fade version mit reis machen und die variante mit faschiertem ist sowieso gar nicht mein ding. ich finde es total grauenhaft wenn man einfach nur einen haufen fleisch in eine paprika stopft und das wars dann. da muss es schon mehr sein, wie ich finde…."
"7","2012-07-10","internetbasiert","Akte X - die unheimlichen Fälle des F.B.I.. DMD-Forum, 2012-07-10","https://darkmoviedreams.forumieren.com/t636-akte-x-die-unheimlichen-falle-des-f-b-i","(The Pine Bluff Variant)"
"8","2011-12-02","internetbasiert","Adventskalender Türchen Nr. 2. makeupbeauty.de, 2011-12-02","https://www.makeupbeauty.de/makeupbeauty/adventskalender-2011/adventskalender-trchen-nr-2/","Ich liebe schoki – in allen varianten – dunkel, weiß mit füllung, ohne …. hauptsache schokolade"
"9","2012-02-17","internetbasiert","Audi A6, BMW 5er, Mercedes E-Klasse und Volvo S80/V70 im Vergleich - ingenieur.de. ingenieur.de - Jobbörse und Nachrichtenportal für Ingenieure, 2012-02-17","https://www.ingenieur.de/technik/fachbereiche/verkehr/audi-a6-bmw-5er-mercedes-e-klasse-volvo-s80-v70-im-vergleich/","Der VW Passat Variant BlueMotion Technology 2.0 TDI"
"10","2012-01-01","internetbasiert","Variantenlisting auf Detailseite - Doku - Dev Docs Shopware 4 - Developer`s Guide - Beispiele - Frontend - Shopware Community | Knowledgebase. shopware.de, 2012-01-01","http://community.shopware.com/Variantenlisting-auf-Detailseite_detail_1029.html","[...] array */ public function getArticleVariants($articleId, $page, $perPage) { // Get default article album $articleAlbum = $this->getArticleAlbum(); $offset = --$page * $perPage; // Get variants for the article $query = $this->getVariantsQuery($articleId, $offset, $perPage); $query->setHydrationMode( \Doctrine\ORM\AbstractQuery::HYDRATE_ARRAY ); $paginator = new \Doctrine\ORM\Tools\Pagination\Paginator($query); $totalResult = $paginator->count(); $variants = $paginator->getIterator()->getArrayCopy(); // Get cover image for each variant foreach($variants as &$variant) { $variant['cover'] = $this->getArticleModule()->getArticleCover( $articleId, $variant['number'], $articleAlbum ); } return array($variants, $totalResult); } [...]"
"11","2010-10-20","internetbasiert","Verdienstkreuz erster Klasse • Virtuelles Ordensmuseum. Virtuelles Ordensmuseum, 2010-10-20","https://ordensmuseum.de/bundesverdienstorden/stufen/stufe-verdienstkreuz-erster-klasse/","Hersteller Juncker, etwa 1964 – 1965 VS / RS, gewölbt gearbeitet, körniges, helles Emaille, an langer Nadel mit varianten Nadelhaken, 54 x 53,7 mm, Medaillon 14,5 mm, 20,5 g"
"12","2012-09-25","internetbasiert","Living in a (upcycling) box • Titatoni. Titatoni, 2012-09-25","https://titatoni.de/living-in-upcycling-box/","ganz einfach, soso 😉 also ich musste mich erstmal einwurschteln, als ich das zum ersten mal gemacht habe. deine variante ist wieder mal so schön schlicht!"
