epoch,duration,f1_test,f1_train,last_is_best,loss_test,loss_train,max_record_id
1,0 days,0.7814174170751168,0.7648699074301732,False,0.45555041826540427,0.47221164645687225,8
2,0 days,0.7928470048127636,0.7872827836118865,False,0.42131667464010175,0.42884629946802894,8
3,0 days,0.7371340288779729,0.8034069684675047,False,0.5009284024277041,0.40550599042927066,8
4,0 days,0.8001104665222694,0.8064197721189492,False,0.4182444637821567,0.3916763084069375,8
5,0 days,0.8064449237261668,0.8221441452487387,False,0.408442814023264,0.3720400808078627,8
6,0 days,0.8125819480853025,0.828865919398094,False,0.4051372303116706,0.35824749474563905,8
7,0 days,0.8019197007019712,0.8347628044970226,False,0.4255163049505603,0.35167294719647013,8
8,0 days,0.8076222992548936,0.8414634599400217,False,0.4180289098332005,0.3295384858464522,8
9,0 days,0.8195468399609306,0.8539249758234753,False,0.4195981729895838,0.3146493542158315,8
10,0 days,0.8048813805043864,0.8578371996505275,False,0.43393673988119247,0.3035623036745575,8
